seqid,descriptionn_res,DP,DQ,DR,all
sp|Q9Y5B8,Nucleoside diphosphate kinase 7 OS=Homo sapiens GN=NME7 PE=1 SV=1,0.0,0.0,3.9893617021276597,3.9893617021276597
sp|P62891,60S ribosomal protein L39 OS=Homo sapiens GN=RPL39 PE=2 SV=2,0.0,0.0,41.17647058823529,41.17647058823529
sp|Q9NYY8,FAST kinase domain-containing protein 2 OS=Homo sapiens GN=FASTKD2 PE=1 SV=1,0.0,0.0,2.2535211267605635,2.2535211267605635
sp|Q7L7L0,Histone H2A type 3 OS=Homo sapiens GN=HIST3H2A PE=1 SV=3,0.0,0.0,34.61538461538461,34.61538461538461
sp|O14494,Lipid phosphate phosphohydrolase 1 OS=Homo sapiens GN=PPAP2A PE=1 SV=1,5.633802816901409,0.0,0.0,5.633802816901409
sp|Q9BXS4,Transmembrane protein 59 OS=Homo sapiens GN=TMEM59 PE=1 SV=1,0.0,0.0,4.024767801857585,4.024767801857585
sp|Q8NHG8,E3 ubiquitin-protein ligase ZNRF2 OS=Homo sapiens GN=ZNRF2 PE=1 SV=1,0.0,6.198347107438017,0.0,6.198347107438017
sp|Q53FZ2,"Acyl-coenzyme A synthetase ACSM3, mitochondrial OS=Homo sapiens GN=ACSM3 PE=1 SV=2",0.0,0.0,2.3890784982935154,2.3890784982935154
sp|Q9H6D3,XK-related protein 8 OS=Homo sapiens GN=XKR8 PE=2 SV=1,0.0,0.0,4.556962025316456,4.556962025316456
sp|P22234,Multifunctional protein ADE2 OS=Homo sapiens GN=PAICS PE=1 SV=3,0.0,0.0,10.823529411764705,10.823529411764705
sp|P11586,"C-1-tetrahydrofolate synthase, cytoplasmic OS=Homo sapiens GN=MTHFD1 PE=1 SV=3",0.0,1.6042780748663104,5.561497326203209,7.165775401069519
sp|Q6P1N0,Coiled-coil and C2 domain-containing protein 1A OS=Homo sapiens GN=CC2D1A PE=1 SV=1,0.0,0.0,3.680336487907466,3.680336487907466
sp|Q92484,Acid sphingomyelinase-like phosphodiesterase 3a OS=Homo sapiens GN=SMPDL3A PE=1 SV=2,0.0,0.0,14.1280353200883,14.1280353200883
sp|Q6ZUJ8,Phosphoinositide 3-kinase adapter protein 1 OS=Homo sapiens GN=PIK3AP1 PE=1 SV=2,2.111801242236025,0.0,0.0,2.111801242236025
sp|O75832,26S proteasome non-ATPase regulatory subunit 10 OS=Homo sapiens GN=PSMD10 PE=1 SV=1,0.0,0.0,7.079646017699115,7.079646017699115
sp|Q9H4F1,"Alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3-N-acetyl-galactosaminide alpha-2,6-sialyltransferase OS=Homo sapiens GN=ST6GALNAC4 PE=1 SV=2",0.0,0.0,4.966887417218543,4.966887417218543
sp|Q9HBG7,T-lymphocyte surface antigen Ly-9 OS=Homo sapiens GN=LY9 PE=1 SV=3,0.0,0.0,2.595419847328244,2.595419847328244
sp|Q9Y263,Phospholipase A-2-activating protein OS=Homo sapiens GN=PLAA PE=1 SV=2,2.8930817610062896,0.0,0.0,2.8930817610062896
sp|Q9P107,GEM-interacting protein OS=Homo sapiens GN=GMIP PE=1 SV=2,2.1649484536082473,0.0,1.3402061855670102,3.5051546391752577
sp|Q9NSY1,BMP-2-inducible protein kinase OS=Homo sapiens GN=BMP2K PE=1 SV=2,0.0,0.0,1.3781223083548666,1.3781223083548666
sp|P18433,Receptor-type tyrosine-protein phosphatase alpha OS=Homo sapiens GN=PTPRA PE=1 SV=2,0.0,0.0,10.349127182044887,10.349127182044887
sp|Q9GZN8,UPF0687 protein C20orf27 OS=Homo sapiens GN=C20orf27 PE=1 SV=3,0.0,0.0,10.344827586206897,10.344827586206897
sp|Q9H0V1,Transmembrane protein 168 OS=Homo sapiens GN=TMEM168 PE=1 SV=2,0.0,0.0,3.873744619799139,3.873744619799139
sp|P08758,Annexin A5 OS=Homo sapiens GN=ANXA5 PE=1 SV=2,0.0,0.0,10.9375,10.9375
sp|Q9BWG4,Single-stranded DNA-binding protein 4 OS=Homo sapiens GN=SSBP4 PE=1 SV=1,3.896103896103896,0.0,0.0,3.896103896103896
sp|P08754,Guanine nucleotide-binding protein G(k) subunit alpha OS=Homo sapiens GN=GNAI3 PE=1 SV=3,4.519774011299435,3.389830508474576,0.0,7.909604519774012
sp|Q9H0V9,VIP36-like protein OS=Homo sapiens GN=LMAN2L PE=1 SV=1,5.459770114942529,0.0,0.0,5.459770114942529
sp|O94919,Endonuclease domain-containing 1 protein OS=Homo sapiens GN=ENDOD1 PE=1 SV=2,3.0,0.0,0.0,3.0
sp|Q9H813,Transmembrane protein 206 OS=Homo sapiens GN=TMEM206 PE=1 SV=1,0.0,0.0,16.28571428571429,16.28571428571429
sp|Q06187,Tyrosine-protein kinase BTK OS=Homo sapiens GN=BTK PE=1 SV=3,0.0,0.0,4.704097116843703,4.704097116843703
sp|P23528,Cofilin-1 OS=Homo sapiens GN=CFL1 PE=1 SV=3,10.240963855421686,10.240963855421686,0.0,20.481927710843372
sp|P69849,Nodal modulator 3 OS=Homo sapiens GN=NOMO3 PE=2 SV=2,0.0,0.0,1.227495908346972,1.227495908346972
sp|Q96I36,Cytochrome c oxidase assembly protein COX14 OS=Homo sapiens GN=COX14 PE=2 SV=1,0.0,0.0,36.84210526315789,36.84210526315789
sp|Q9H497,Torsin-3A OS=Homo sapiens GN=TOR3A PE=1 SV=1,0.0,0.0,4.282115869017632,4.282115869017632
sp|Q9NQC7,Ubiquitin carboxyl-terminal hydrolase CYLD OS=Homo sapiens GN=CYLD PE=1 SV=1,0.0,1.1506276150627615,7.322175732217573,8.472803347280335
sp|O43852,Calumenin OS=Homo sapiens GN=CALU PE=1 SV=2,0.0,5.396825396825397,0.0,5.396825396825397
sp|P12755,Ski oncogene OS=Homo sapiens GN=SKI PE=1 SV=1,0.0,0.0,2.0604395604395602,2.0604395604395602
sp|P31146,Coronin-1A OS=Homo sapiens GN=CORO1A PE=1 SV=4,3.2537960954446854,0.0,10.629067245119305,13.882863340563992
sp|P17987,T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1,0.0,0.0,2.697841726618705,2.697841726618705
sp|Q9H3U5,Major facilitator superfamily domain-containing protein 1 OS=Homo sapiens GN=MFSD1 PE=2 SV=2,0.0,3.655913978494624,0.0,3.655913978494624
sp|P15586,N-acetylglucosamine-6-sulfatase OS=Homo sapiens GN=GNS PE=1 SV=3,0.0,2.898550724637681,2.1739130434782608,5.072463768115942
sp|Q92636,Protein FAN OS=Homo sapiens GN=NSMAF PE=1 SV=2,0.0,0.0,1.7448200654307526,1.7448200654307526
sp|P60228,Eukaryotic translation initiation factor 3 subunit E OS=Homo sapiens GN=EIF3E PE=1 SV=1,3.3707865168539324,0.0,0.0,3.3707865168539324
sp|Q9UM13,Anaphase-promoting complex subunit 10 OS=Homo sapiens GN=ANAPC10 PE=1 SV=1,0.0,0.0,5.9459459459459465,5.9459459459459465
sp|Q8NBQ5,Estradiol 17-beta-dehydrogenase 11 OS=Homo sapiens GN=HSD17B11 PE=1 SV=3,0.0,0.0,10.666666666666668,10.666666666666668
sp|Q8WZ73,E3 ubiquitin-protein ligase rififylin OS=Homo sapiens GN=RFFL PE=1 SV=1,0.0,0.0,4.958677685950414,4.958677685950414
sp|Q5JSH3,WD repeat-containing protein 44 OS=Homo sapiens GN=WDR44 PE=1 SV=1,0.0,0.0,1.5334063526834611,1.5334063526834611
sp|P07814,Bifunctional glutamate/proline--tRNA ligase OS=Homo sapiens GN=EPRS PE=1 SV=5,2.0502645502645502,0.0,0.0,2.0502645502645502
sp|Q9NUH8,Transmembrane protein 14B OS=Homo sapiens GN=TMEM14B PE=2 SV=1,0.0,0.0,10.526315789473683,10.526315789473683
sp|Q5JTH9,RRP12-like protein OS=Homo sapiens GN=RRP12 PE=1 SV=2,1.156515034695451,0.0,0.0,1.156515034695451
sp|Q14790,Caspase-8 OS=Homo sapiens GN=CASP8 PE=1 SV=1,0.0,0.0,3.1315240083507305,3.1315240083507305
sp|Q06136,3-ketodihydrosphingosine reductase OS=Homo sapiens GN=KDSR PE=1 SV=1,3.91566265060241,0.0,3.91566265060241,5.421686746987952
sp|Q9H3K2,Growth hormone-inducible transmembrane protein OS=Homo sapiens GN=GHITM PE=1 SV=2,0.0,0.0,3.1884057971014492,3.1884057971014492
sp|Q5T3U5,Multidrug resistance-associated protein 7 OS=Homo sapiens GN=ABCC10 PE=1 SV=1,0.0,0.0,1.5415549597855227,1.5415549597855227
sp|Q96QT4,Transient receptor potential cation channel subfamily M member 7 OS=Homo sapiens GN=TRPM7 PE=1 SV=1,0.0,0.0,1.5549597855227881,1.5549597855227881
sp|Q9UBD3,Cytokine SCM-1 beta OS=Homo sapiens GN=XCL2 PE=1 SV=1; Lymphotactin OS=Homo sapiens GN=XCL1 PE=1 SV=1,0.0,0.0,12.280701754385964,12.280701754385964
sp|Q96D31,Calcium release-activated calcium channel protein 1 OS=Homo sapiens GN=ORAI1 PE=1 SV=2,0.0,4.651162790697675,7.308970099667775,11.960132890365449
sp|O00308,NEDD4-like E3 ubiquitin-protein ligase WWP2 OS=Homo sapiens GN=WWP2 PE=1 SV=2,0.0,10.0,16.206896551724135,26.20689655172414
sp|Q06643,Lymphotoxin-beta OS=Homo sapiens GN=LTB PE=1 SV=1,0.0,5.737704918032787,0.0,5.737704918032787
sp|Q86YC3,Leucine-rich repeat-containing protein 33 OS=Homo sapiens GN=LRRC33 PE=2 SV=1,0.0,2.312138728323699,11.849710982658959,14.017341040462428
sp|P16403,Histone H1.2 OS=Homo sapiens GN=HIST1H1C PE=1 SV=2,0.0,0.0,21.5962441314554,21.5962441314554
sp|Q99758,ATP-binding cassette sub-family A member 3 OS=Homo sapiens GN=ABCA3 PE=1 SV=2,0.0,1.232394366197183,0.9976525821596244,2.2300469483568075
sp|Q9NZ09,Ubiquitin-associated protein 1 OS=Homo sapiens GN=UBAP1 PE=1 SV=1,0.0,0.0,4.581673306772909,4.581673306772909
sp|Q9BRT2,Mitochondrial nucleoid factor 1 OS=Homo sapiens GN=MNF1 PE=1 SV=1,0.0,0.0,9.523809523809524,9.523809523809524
sp|P20645,Cation-dependent mannose-6-phosphate receptor OS=Homo sapiens GN=M6PR PE=1 SV=1,0.0,0.0,10.830324909747292,10.830324909747292
sp|Q13478,Interleukin-18 receptor 1 OS=Homo sapiens GN=IL18R1 PE=1 SV=1,0.0,2.5878003696857674,2.957486136783734,5.545286506469501
sp|Q86UF1,Tetraspanin-33 OS=Homo sapiens GN=TSPAN33 PE=2 SV=1,0.0,9.187279151943462,5.6537102473498235,14.840989399293287
sp|Q86UF2,Putative protein cTAGE-6 OS=Homo sapiens GN=CTAGE6P PE=5 SV=2,0.0,2.574002574002574,0.0,2.574002574002574
sp|Q86WK6,Amphoterin-induced protein 1 OS=Homo sapiens GN=AMIGO1 PE=1 SV=1,0.0,0.0,3.2454361054766734,3.2454361054766734
sp|Q9UL25,Ras-related protein Rab-21 OS=Homo sapiens GN=RAB21 PE=1 SV=3,0.0,8.0,9.777777777777779,17.77777777777778
sp|Q13907,Isopentenyl-diphosphate Delta-isomerase 1 OS=Homo sapiens GN=IDI1 PE=1 SV=2,0.0,0.0,7.929515418502203,7.929515418502203
sp|Q6ZUX7,Lipoma HMGIC fusion partner-like 2 protein OS=Homo sapiens GN=LHFPL2 PE=2 SV=2,0.0,6.578947368421052,0.0,6.578947368421052
sp|Q86SF2,N-acetylgalactosaminyltransferase 7 OS=Homo sapiens GN=GALNT7 PE=1 SV=1,0.0,0.0,5.175038051750381,5.175038051750381
sp|Q8TDB6,E3 ubiquitin-protein ligase DTX3L OS=Homo sapiens GN=DTX3L PE=1 SV=1,2.1621621621621623,0.0,0.0,2.1621621621621623
sp|Q9H6X4,Transmembrane protein 134 OS=Homo sapiens GN=TMEM134 PE=2 SV=1,0.0,6.153846153846154,0.0,6.153846153846154
sp|O15066,Kinesin-like protein KIF3B OS=Homo sapiens GN=KIF3B PE=1 SV=1,0.0,0.0,2.14190093708166,2.14190093708166
sp|P25106,C-X-C chemokine receptor type 7 OS=Homo sapiens GN=CXCR7 PE=1 SV=3,4.41988950276243,3.314917127071823,19.613259668508288,20.441988950276244
sp|P50851,Lipopolysaccharide-responsive and beige-like anchor protein OS=Homo sapiens GN=LRBA PE=1 SV=4,0.0,0.0,3.877052043311212,3.877052043311212
sp|P25105,Platelet-activating factor receptor OS=Homo sapiens GN=PTAFR PE=1 SV=1,7.017543859649122,0.0,0.0,7.017543859649122
sp|Q9NVP1,ATP-dependent RNA helicase DDX18 OS=Homo sapiens GN=DDX18 PE=1 SV=2,0.0,0.0,6.7164179104477615,6.7164179104477615
sp|P43250,G protein-coupled receptor kinase 6 OS=Homo sapiens GN=GRK6 PE=1 SV=2,0.0,0.0,2.256944444444444,2.256944444444444
sp|Q96AW1,"Vesicular, overexpressed in cancer, prosurvival protein 1 OS=Homo sapiens GN=VOPP1 PE=2 SV=1",0.0,9.883720930232558,0.0,9.883720930232558
sp|P84098,60S ribosomal protein L19 OS=Homo sapiens GN=RPL19 PE=1 SV=1,8.673469387755102,0.0,7.653061224489796,16.3265306122449
sp|Q9Y4F3,Meiosis arrest female protein 1 OS=Homo sapiens GN=KIAA0430 PE=1 SV=6,0.0,0.0,0.975889781859931,0.975889781859931
sp|P17050,Alpha-N-acetylgalactosaminidase OS=Homo sapiens GN=NAGA PE=1 SV=2,0.0,3.64963503649635,6.326034063260341,9.975669099756692
sp|Q13015,Protein AF1q OS=Homo sapiens GN=MLLT11 PE=2 SV=1,17.77777777777778,0.0,0.0,17.77777777777778
sp|Q86TI2,Dipeptidyl peptidase 9 OS=Homo sapiens GN=DPP9 PE=1 SV=3,0.0,0.0,2.4333719582850524,2.4333719582850524
sp|Q13011,"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Homo sapiens GN=ECH1 PE=1 SV=2",0.0,4.878048780487805,0.0,4.878048780487805
sp|P05090,Apolipoprotein D OS=Homo sapiens GN=APOD PE=1 SV=1,0.0,8.994708994708994,0.0,8.994708994708994
sp|Q13873,Bone morphogenetic protein receptor type-2 OS=Homo sapiens GN=BMPR2 PE=1 SV=2,0.0,0.0,3.5645472061657033,3.5645472061657033
sp|Q15942,Zyxin OS=Homo sapiens GN=ZYX PE=1 SV=1,0.0,0.0,3.4965034965034967,3.4965034965034967
sp|P56199,Integrin alpha-1 OS=Homo sapiens GN=ITGA1 PE=1 SV=2,0.0,0.0,1.3570822731128074,1.3570822731128074
sp|O14931,Natural cytotoxicity triggering receptor 3 OS=Homo sapiens GN=NCR3 PE=1 SV=1,0.0,6.467661691542288,0.0,6.467661691542288
sp|Q96B97,SH3 domain-containing kinase-binding protein 1 OS=Homo sapiens GN=SH3KBP1 PE=1 SV=2,0.0,0.0,4.661654135338346,4.661654135338346
sp|P56192,"Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=MARS PE=1 SV=2",0.0,0.0,1.6666666666666667,1.6666666666666667
sp|O14980,Exportin-1 OS=Homo sapiens GN=XPO1 PE=1 SV=1,0.0,0.0,4.481792717086835,4.481792717086835
sp|P11908,Ribose-phosphate pyrophosphokinase 2 OS=Homo sapiens GN=PRPS2 PE=1 SV=2,0.0,0.0,4.40251572327044,4.40251572327044
sp|Q01105,Protein SET OS=Homo sapiens GN=SET PE=1 SV=3,4.827586206896552,0.0,0.0,4.827586206896552
sp|P19397,Leukocyte surface antigen CD53 OS=Homo sapiens GN=CD53 PE=1 SV=1,5.93607305936073,6.8493150684931505,6.392694063926941,19.17808219178082
sp|O75581,Low-density lipoprotein receptor-related protein 6 OS=Homo sapiens GN=LRP6 PE=1 SV=2,3.037817730936144,0.0,1.0539367637941723,4.091754494730316
sp|P05161,Ubiquitin-like protein ISG15 OS=Homo sapiens GN=ISG15 PE=1 SV=5,0.0,0.0,9.696969696969697,9.696969696969697
sp|P16278,Beta-galactosidase OS=Homo sapiens GN=GLB1 PE=1 SV=2,0.0,0.0,2.06794682422452,2.06794682422452
sp|Q01432,AMP deaminase 3 OS=Homo sapiens GN=AMPD3 PE=1 SV=1,0.0,0.0,2.0860495436766624,2.0860495436766624
sp|Q14126,Desmoglein-2 OS=Homo sapiens GN=DSG2 PE=1 SV=2,0.0,0.0,3.2200357781753133,3.2200357781753133
sp|Q8NDL9,Cytosolic carboxypeptidase-like protein 5 OS=Homo sapiens GN=AGBL5 PE=2 SV=1,2.595936794582393,0.0,0.0,2.595936794582393
sp|Q9UBV8,Peflin OS=Homo sapiens GN=PEF1 PE=1 SV=1,0.0,0.0,4.225352112676056,4.225352112676056
sp|Q9UBV7,"Beta-1,4-galactosyltransferase 7 OS=Homo sapiens GN=B4GALT7 PE=1 SV=1",0.0,0.0,5.198776758409786,5.198776758409786
sp|Q01518,Adenylyl cyclase-associated protein 1 OS=Homo sapiens GN=CAP1 PE=1 SV=5,0.0,0.0,4.0,4.0
sp|P21333,Filamin-A OS=Homo sapiens GN=FLNA PE=1 SV=4,0.0,0.0,1.2466943709860219,1.2466943709860219
sp|Q9Y5W8,Sorting nexin-13 OS=Homo sapiens GN=SNX13 PE=1 SV=4,0.0,0.0,1.4462809917355373,1.4462809917355373
sp|P52298,Nuclear cap-binding protein subunit 2 OS=Homo sapiens GN=NCBP2 PE=1 SV=1,0.0,0.0,9.615384615384617,9.615384615384617
sp|Q6P9F7,Leucine-rich repeat-containing protein 8B OS=Homo sapiens GN=LRRC8B PE=2 SV=2,0.0,0.0,7.596513075965131,7.596513075965131
sp|Q9Y2X7,ARF GTPase-activating protein GIT1 OS=Homo sapiens GN=GIT1 PE=1 SV=2,0.0,0.0,2.102496714848883,2.102496714848883
sp|Q13277,Syntaxin-3 OS=Homo sapiens GN=STX3 PE=1 SV=3,6.228373702422145,0.0,0.0,6.228373702422145
sp|Q8IZY2,ATP-binding cassette sub-family A member 7 OS=Homo sapiens GN=ABCA7 PE=1 SV=3,0.0,0.0,1.0717614165890028,1.0717614165890028
sp|P52294,Importin subunit alpha-1 OS=Homo sapiens GN=KPNA1 PE=1 SV=3,0.0,0.0,2.973977695167286,2.973977695167286
sp|P12107,Collagen alpha-1(XI) chain OS=Homo sapiens GN=COL11A1 PE=1 SV=4,0.9413067552602437,0.0,0.0,0.9413067552602437
sp|O00461,Golgi integral membrane protein 4 OS=Homo sapiens GN=GOLIM4 PE=1 SV=1,0.0,7.614942528735632,2.442528735632184,10.057471264367816
sp|Q13049,E3 ubiquitin-protein ligase TRIM32 OS=Homo sapiens GN=TRIM32 PE=1 SV=2,0.0,0.0,4.594180704441041,4.594180704441041
sp|O00462,Beta-mannosidase OS=Homo sapiens GN=MANBA PE=1 SV=3,1.5927189988623434,0.0,1.3651877133105803,2.9579067121729237
sp|Q00610,Clathrin heavy chain 1 OS=Homo sapiens GN=CLTC PE=1 SV=5,0.835820895522388,0.0,4.656716417910448,5.492537313432836
sp|O00469,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 2 OS=Homo sapiens GN=PLOD2 PE=1 SV=2",0.0,4.2062415196743554,12.211668928086839,16.417910447761194
sp|O00468,Agrin OS=Homo sapiens GN=AGRN PE=1 SV=4,0.0,0.0,1.8092909535452322,1.8092909535452322
sp|P00450,Ceruloplasmin OS=Homo sapiens GN=CP PE=1 SV=1,0.0,0.0,1.1267605633802817,1.1267605633802817
sp|O95861,"3'(2'),5'-bisphosphate nucleotidase 1 OS=Homo sapiens GN=BPNT1 PE=1 SV=1",0.0,0.0,10.38961038961039,10.38961038961039
sp|Q7KZF4,Staphylococcal nuclease domain-containing protein 1 OS=Homo sapiens GN=SND1 PE=1 SV=1,0.0,0.0,1.6483516483516485,1.6483516483516485
sp|O95864,Fatty acid desaturase 2 OS=Homo sapiens GN=FADS2 PE=1 SV=1,3.8288288288288284,0.0,0.0,3.8288288288288284
sp|O15197,Ephrin type-B receptor 6 OS=Homo sapiens GN=EPHB6 PE=1 SV=4,0.0,0.0,1.5670910871694417,1.5670910871694417
sp|P00352,Retinal dehydrogenase 1 OS=Homo sapiens GN=ALDH1A1 PE=1 SV=2,0.0,3.3932135728542914,0.0,3.3932135728542914
sp|Q15418,Ribosomal protein S6 kinase alpha-1 OS=Homo sapiens GN=RPS6KA1 PE=1 SV=2,0.0,0.0,2.585034013605442,2.585034013605442
sp|Q9Y2J2,Band 4.1-like protein 3 OS=Homo sapiens GN=EPB41L3 PE=1 SV=2,0.0,0.0,1.1959521619135236,1.1959521619135236
sp|Q9BPW8,Protein NipSnap homolog 1 OS=Homo sapiens GN=NIPSNAP1 PE=1 SV=1,0.0,0.0,5.633802816901409,5.633802816901409
sp|Q01968,Inositol polyphosphate 5-phosphatase OCRL-1 OS=Homo sapiens GN=OCRL PE=1 SV=3,0.0,0.0,1.553829078801332,1.553829078801332
sp|P80404,"4-aminobutyrate aminotransferase, mitochondrial OS=Homo sapiens GN=ABAT PE=1 SV=3",0.0,0.0,3.4000000000000004,3.4000000000000004
sp|Q92956,Tumor necrosis factor receptor superfamily member 14 OS=Homo sapiens GN=TNFRSF14 PE=1 SV=3,0.0,0.0,5.30035335689046,5.30035335689046
sp|Q9UHD9,Ubiquilin-2 OS=Homo sapiens GN=UBQLN2 PE=1 SV=2,0.0,2.564102564102564,7.852564102564102,10.416666666666668
sp|P62269,40S ribosomal protein S18 OS=Homo sapiens GN=RPS18 PE=1 SV=3,9.868421052631579,0.0,0.0,9.868421052631579
sp|P62266,40S ribosomal protein S23 OS=Homo sapiens GN=RPS23 PE=1 SV=3,0.0,0.0,11.188811188811188,11.188811188811188
sp|Q9UHD2,Serine/threonine-protein kinase TBK1 OS=Homo sapiens GN=TBK1 PE=1 SV=1,0.0,0.0,8.641975308641975,8.641975308641975
sp|P62263,40S ribosomal protein S14 OS=Homo sapiens GN=RPS14 PE=1 SV=3,0.0,0.0,15.894039735099339,15.894039735099339
sp|Q96JT2,Solute carrier family 45 member 3 OS=Homo sapiens GN=SLC45A3 PE=2 SV=1,0.0,2.8933092224231465,2.3508137432188065,5.244122965641953
sp|P61204,ADP-ribosylation factor 3 OS=Homo sapiens GN=ARF3 PE=1 SV=2,0.0,0.0,17.12707182320442,17.12707182320442
sp|O43286,"Beta-1,4-galactosyltransferase 5 OS=Homo sapiens GN=B4GALT5 PE=2 SV=1",7.989690721649484,3.608247422680412,10.56701030927835,22.164948453608247
sp|Q15526,Surfeit locus protein 1 OS=Homo sapiens GN=SURF1 PE=1 SV=1,0.0,0.0,5.333333333333334,5.333333333333334
sp|P86791,Vacuolar fusion protein CCZ1 homolog OS=Homo sapiens GN=CCZ1 PE=1 SV=1; Vacuolar fusion protein CCZ1 homolog B OS=Homo sapiens GN=CCZ1B PE=1 SV=1,0.0,0.0,6.431535269709543,6.431535269709543
sp|P33778,Histone H2B type 1-B OS=Homo sapiens GN=HIST1H2BB PE=1 SV=2,10.317460317460316,0.0,0.0,10.317460317460316
sp|O43660,Pleiotropic regulator 1 OS=Homo sapiens GN=PLRG1 PE=1 SV=1,0.0,0.0,3.501945525291829,3.501945525291829
sp|P78536,Disintegrin and metalloproteinase domain-containing protein 17 OS=Homo sapiens GN=ADAM17 PE=1 SV=1,0.0,2.063106796116505,2.063106796116505,4.12621359223301
sp|P35658,Nuclear pore complex protein Nup214 OS=Homo sapiens GN=NUP214 PE=1 SV=2,0.0,0.0,0.6698564593301436,0.6698564593301436
sp|Q9BZG1,Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1,5.405405405405405,0.0,0.0,5.405405405405405
sp|P26572,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase OS=Homo sapiens GN=MGAT1 PE=2 SV=2",0.0,0.0,3.8202247191011236,3.8202247191011236
sp|O75027,"ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens GN=ABCB7 PE=1 SV=2",2.7925531914893615,0.0,1.9946808510638299,4.787234042553192
sp|P04075,Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA PE=1 SV=2,0.0,9.065934065934066,15.659340659340659,24.725274725274726
sp|P51674,Neuronal membrane glycoprotein M6-a OS=Homo sapiens GN=GPM6A PE=1 SV=2,4.676258992805756,0.0,0.0,4.676258992805756
sp|O95249,Golgi SNAP receptor complex member 1 OS=Homo sapiens GN=GOSR1 PE=1 SV=1,0.0,0.0,5.6000000000000005,5.6000000000000005
sp|O95248,Myotubularin-related protein 5 OS=Homo sapiens GN=SBF1 PE=1 SV=3,0.0,0.0,1.0176754151044456,1.0176754151044456
sp|P63220,40S ribosomal protein S21 OS=Homo sapiens GN=RPS21 PE=1 SV=1,19.27710843373494,0.0,21.686746987951807,40.963855421686745
sp|P17600,Synapsin-1 OS=Homo sapiens GN=SYN1 PE=1 SV=3,0.0,0.0,1.8439716312056738,1.8439716312056738
sp|Q9NS69,Mitochondrial import receptor subunit TOM22 homolog OS=Homo sapiens GN=TOMM22 PE=1 SV=3,0.0,11.267605633802818,0.0,11.267605633802818
sp|Q00169,Phosphatidylinositol transfer protein alpha isoform OS=Homo sapiens GN=PITPNA PE=1 SV=2,0.0,0.0,6.296296296296296,6.296296296296296
sp|P62316,Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens GN=SNRPD2 PE=1 SV=1,0.0,21.1864406779661,11.016949152542372,21.1864406779661
sp|Q9H1Y3,Opsin-3 OS=Homo sapiens GN=OPN3 PE=1 SV=1,0.0,0.0,3.9800995024875623,3.9800995024875623
sp|Q8TEM1,Nuclear pore membrane glycoprotein 210 OS=Homo sapiens GN=NUP210 PE=1 SV=3,0.0,1.7488076311605723,5.88235294117647,7.631160572337042
sp|P61513,60S ribosomal protein L37a OS=Homo sapiens GN=RPL37A PE=1 SV=2,22.82608695652174,0.0,45.65217391304348,45.65217391304348
sp|Q92888,Rho guanine nucleotide exchange factor 1 OS=Homo sapiens GN=ARHGEF1 PE=1 SV=2,0.0,0.0,1.7543859649122806,1.7543859649122806
sp|Q9NS64,Protein reprimo OS=Homo sapiens GN=RPRM PE=1 SV=1,0.0,0.0,14.678899082568808,14.678899082568808
sp|Q5T7M9,Protein FAM69A OS=Homo sapiens GN=FAM69A PE=2 SV=1,0.0,0.0,3.2710280373831773,3.2710280373831773
sp|P04114,Apolipoprotein B-100 OS=Homo sapiens GN=APOB PE=1 SV=2,0.41639272408503175,1.7313171159325007,5.150120534735919,6.837606837606838
sp|Q6UB98,Ankyrin repeat domain-containing protein 12 OS=Homo sapiens GN=ANKRD12 PE=1 SV=3,0.0,0.0,0.7274490785645005,0.7274490785645005
sp|P62888,60S ribosomal protein L30 OS=Homo sapiens GN=RPL30 PE=1 SV=2,20.0,0.0,29.565217391304348,33.04347826086956
sp|O75071,EF-hand calcium-binding domain-containing protein 14 OS=Homo sapiens GN=EFCAB14 PE=2 SV=1,0.0,0.0,3.4343434343434343,3.4343434343434343
sp|A2RUS2,DENN domain-containing protein 3 OS=Homo sapiens GN=DENND3 PE=2 SV=2,1.4190317195325544,0.0,0.0,1.4190317195325544
sp|Q96PJ5,Fc receptor-like protein 4 OS=Homo sapiens GN=FCRL4 PE=1 SV=1,0.0,2.912621359223301,0.0,2.912621359223301
sp|O60806,T-box transcription factor TBX19 OS=Homo sapiens GN=TBX19 PE=1 SV=3,0.0,0.0,3.571428571428571,3.571428571428571
sp|Q06830,Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1,28.14070351758794,0.0,27.1356783919598,47.73869346733669
sp|P42704,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3",1.2195121951219512,0.0,9.182209469153516,10.401721664275467
