seqid,descriptionn_res,DP,DQ,DR,all
sp|P78536,Disintegrin and metalloproteinase domain-containing protein 17 OS=Homo sapiens GN=ADAM17 PE=1 SV=1,0.0,2.063106796116505,2.063106796116505,4.12621359223301
sp|Q9BZG1,Ras-related protein Rab-34 OS=Homo sapiens GN=RAB34 PE=1 SV=1,5.405405405405405,0.0,0.0,5.405405405405405
sp|P26572,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase OS=Homo sapiens GN=MGAT1 PE=2 SV=2",0.0,0.0,3.3707865168539324,3.3707865168539324
sp|O75027,"ATP-binding cassette sub-family B member 7, mitochondrial OS=Homo sapiens GN=ABCB7 PE=1 SV=2",2.7925531914893615,0.0,0.0,2.7925531914893615
sp|P04075,Fructose-bisphosphate aldolase A OS=Homo sapiens GN=ALDOA PE=1 SV=2,0.0,9.065934065934066,15.10989010989011,24.175824175824175
sp|P51674,Neuronal membrane glycoprotein M6-a OS=Homo sapiens GN=GPM6A PE=1 SV=2,4.676258992805756,0.0,0.0,4.676258992805756
sp|P63220,40S ribosomal protein S21 OS=Homo sapiens GN=RPS21 PE=1 SV=1,19.27710843373494,0.0,15.66265060240964,34.93975903614458
sp|Q9NS69,Mitochondrial import receptor subunit TOM22 homolog OS=Homo sapiens GN=TOMM22 PE=1 SV=3,0.0,11.267605633802818,0.0,11.267605633802818
sp|P62316,Small nuclear ribonucleoprotein Sm D2 OS=Homo sapiens GN=SNRPD2 PE=1 SV=1,0.0,21.1864406779661,0.0,21.1864406779661
sp|Q8TEM1,Nuclear pore membrane glycoprotein 210 OS=Homo sapiens GN=NUP210 PE=1 SV=3,0.0,1.7488076311605723,1.483836777954425,3.232644409114997
sp|P61513,60S ribosomal protein L37a OS=Homo sapiens GN=RPL37A PE=1 SV=2,22.82608695652174,0.0,0.0,22.82608695652174
sp|P04114,Apolipoprotein B-100 OS=Homo sapiens GN=APOB PE=1 SV=2,0.41639272408503175,1.7313171159325007,4.383081306158229,6.3335524873986415
sp|P62888,60S ribosomal protein L30 OS=Homo sapiens GN=RPL30 PE=1 SV=2,20.0,0.0,13.043478260869565,33.04347826086956
sp|O75071,EF-hand calcium-binding domain-containing protein 14 OS=Homo sapiens GN=EFCAB14 PE=2 SV=1,0.0,0.0,3.2323232323232323,3.2323232323232323
sp|A2RUS2,DENN domain-containing protein 3 OS=Homo sapiens GN=DENND3 PE=2 SV=2,1.4190317195325544,0.0,0.0,1.4190317195325544
sp|Q96PJ5,Fc receptor-like protein 4 OS=Homo sapiens GN=FCRL4 PE=1 SV=1,0.0,2.912621359223301,0.0,2.912621359223301
sp|Q06830,Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1,28.14070351758794,0.0,18.090452261306535,46.231155778894475
sp|P42704,"Leucine-rich PPR motif-containing protein, mitochondrial OS=Homo sapiens GN=LRPPRC PE=1 SV=3",1.2195121951219512,0.0,3.2998565279770444,4.519368723098996
sp|P42701,Interleukin-12 receptor subunit beta-1 OS=Homo sapiens GN=IL12RB1 PE=1 SV=1,2.416918429003021,0.0,0.0,2.416918429003021
sp|P02654,Apolipoprotein C-I OS=Homo sapiens GN=APOC1 PE=1 SV=1,26.506024096385545,0.0,0.0,26.506024096385545
sp|P22732,"Solute carrier family 2, facilitated glucose transporter member 5 OS=Homo sapiens GN=SLC2A5 PE=1 SV=1",0.0,0.0,12.17564870259481,12.17564870259481
sp|Q8NCC3,Group XV phospholipase A2 OS=Homo sapiens GN=PLA2G15 PE=1 SV=2,0.0,0.0,3.640776699029126,3.640776699029126
sp|Q9UGN4,CMRF35-like molecule 8 OS=Homo sapiens GN=CD300A PE=1 SV=2,0.0,11.705685618729097,0.0,11.705685618729097
sp|O75718,Cartilage-associated protein OS=Homo sapiens GN=CRTAP PE=1 SV=1,0.0,0.0,3.4912718204488775,3.4912718204488775
sp|P68104,Elongation factor 1-alpha 1 OS=Homo sapiens GN=EEF1A1 PE=1 SV=1,0.0,13.41991341991342,4.112554112554113,17.532467532467532
sp|Q9UKY7,Protein CDV3 homolog OS=Homo sapiens GN=CDV3 PE=1 SV=1,9.30232558139535,7.3643410852713185,0.0,16.666666666666664
sp|P14735,Insulin-degrading enzyme OS=Homo sapiens GN=IDE PE=1 SV=4,2.2571148184494603,0.0,0.0,2.2571148184494603
sp|Q92537,Uncharacterized protein KIAA0247 OS=Homo sapiens GN=KIAA0247 PE=2 SV=1,0.0,0.0,4.62046204620462,4.62046204620462
sp|Q6IBS0,Twinfilin-2 OS=Homo sapiens GN=TWF2 PE=1 SV=2,4.584527220630372,0.0,0.0,4.584527220630372
sp|Q92538,Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens GN=GBF1 PE=1 SV=2,0.0,0.8606777837547067,0.8068854222700376,1.6675632060247445
sp|Q9NQR7,Uncharacterized protein C14orf162 OS=Homo sapiens GN=C14orf162 PE=2 SV=2,0.0,0.0,15.909090909090908,15.909090909090908
sp|P19634,Sodium/hydrogen exchanger 1 OS=Homo sapiens GN=SLC9A1 PE=1 SV=2,1.96319018404908,0.0,0.0,1.96319018404908
sp|P08567,Pleckstrin OS=Homo sapiens GN=PLEK PE=1 SV=3,0.0,0.0,4.571428571428571,4.571428571428571
sp|P23510,Tumor necrosis factor ligand superfamily member 4 OS=Homo sapiens GN=TNFSF4 PE=1 SV=1,0.0,9.836065573770492,0.0,9.836065573770492
sp|Q8WV60,Pentatricopeptide repeat-containing protein 2 OS=Homo sapiens GN=PTCD2 PE=2 SV=3,3.350515463917526,0.0,0.0,3.350515463917526
sp|Q8NE01,Metal transporter CNNM3 OS=Homo sapiens GN=CNNM3 PE=1 SV=1,0.0,4.384724186704385,4.243281471004243,8.628005657708627
sp|P49841,Glycogen synthase kinase-3 beta OS=Homo sapiens GN=GSK3B PE=1 SV=2,3.571428571428571,0.0,0.0,3.571428571428571
sp|P49840,Glycogen synthase kinase-3 alpha OS=Homo sapiens GN=GSK3A PE=1 SV=2,3.1055900621118013,0.0,0.0,3.1055900621118013
sp|O43847,Nardilysin OS=Homo sapiens GN=NRD1 PE=1 SV=2,1.3043478260869565,0.0,0.0,1.3043478260869565
sp|P13612,Integrin alpha-4 OS=Homo sapiens GN=ITGA4 PE=1 SV=3,0.0,10.174418604651162,4.748062015503876,14.922480620155037
sp|P00367,"Glutamate dehydrogenase 1, mitochondrial OS=Homo sapiens GN=GLUD1 PE=1 SV=2",3.225806451612903,2.3297491039426523,8.60215053763441,14.157706093189965
sp|P04844,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens GN=RPN2 PE=1 SV=3,0.0,0.0,2.694136291600634,2.694136291600634
sp|P61769,Beta-2-microglobulin OS=Homo sapiens GN=B2M PE=1 SV=1,13.445378151260504,40.33613445378151,13.445378151260504,61.34453781512605
sp|Q8WZ60,Kelch-like protein 6 OS=Homo sapiens GN=KLHL6 PE=2 SV=3,4.508856682769726,0.0,0.0,4.508856682769726
sp|P04843,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Homo sapiens GN=RPN1 PE=1 SV=1,2.6359143327841847,0.0,2.14168039538715,4.7775947281713345
sp|Q8TAA9,Vang-like protein 1 OS=Homo sapiens GN=VANGL1 PE=1 SV=1,2.8625954198473282,0.0,0.0,2.8625954198473282
sp|Q8TCU6,"Phosphatidylinositol 3,4,5-trisphosphate-dependent Rac exchanger 1 protein OS=Homo sapiens GN=PREX1 PE=1 SV=3",0.0,1.0849909584086799,0.0,1.0849909584086799
sp|Q9H974,Queuine tRNA-ribosyltransferase subunit QTRTD1 OS=Homo sapiens GN=QTRTD1 PE=1 SV=1,3.3734939759036147,0.0,0.0,3.3734939759036147
sp|Q6P4E1,Protein CASC4 OS=Homo sapiens GN=CASC4 PE=2 SV=1,0.0,0.0,10.161662817551962,10.161662817551962
sp|Q70SY1,Cyclic AMP-responsive element-binding protein 3-like protein 2 OS=Homo sapiens GN=CREB3L2 PE=1 SV=3,2.8846153846153846,0.0,3.076923076923077,5.961538461538462
sp|Q8WVM8,Sec1 family domain-containing protein 1 OS=Homo sapiens GN=SCFD1 PE=1 SV=4,0.0,2.64797507788162,0.0,2.64797507788162
sp|Q9H773,dCTP pyrophosphatase 1 OS=Homo sapiens GN=DCTPP1 PE=1 SV=1,0.0,8.235294117647058,0.0,8.235294117647058
sp|P15907,"Beta-galactoside alpha-2,6-sialyltransferase 1 OS=Homo sapiens GN=ST6GAL1 PE=1 SV=1",0.0,7.142857142857142,12.807881773399016,16.25615763546798
sp|Q6UX65,DNA damage-regulated autophagy modulator protein 2 OS=Homo sapiens GN=DRAM2 PE=1 SV=1,0.0,0.0,6.7669172932330826,6.7669172932330826
sp|P20674,"Cytochrome c oxidase subunit 5A, mitochondrial OS=Homo sapiens GN=COX5A PE=1 SV=2",0.0,14.000000000000002,15.333333333333332,29.333333333333332
sp|P20073,Annexin A7 OS=Homo sapiens GN=ANXA7 PE=1 SV=3,0.0,0.0,3.483606557377049,3.483606557377049
sp|P09417,Dihydropteridine reductase OS=Homo sapiens GN=QDPR PE=1 SV=2,0.0,4.508196721311475,0.0,4.508196721311475
sp|Q6UXD5,Seizure 6-like protein 2 OS=Homo sapiens GN=SEZ6L2 PE=1 SV=2,0.0,3.076923076923077,1.9780219780219779,5.054945054945055
sp|P21589,5'-nucleotidase OS=Homo sapiens GN=NT5E PE=1 SV=1,0.0,0.0,2.4390243902439024,2.4390243902439024
sp|P28062,Proteasome subunit beta type-8 OS=Homo sapiens GN=PSMB8 PE=1 SV=3,0.0,0.0,5.072463768115942,5.072463768115942
sp|Q96E11,"Ribosome-recycling factor, mitochondrial OS=Homo sapiens GN=MRRF PE=1 SV=1",0.0,0.0,5.7251908396946565,5.7251908396946565
sp|Q6P3W7,SCY1-like protein 2 OS=Homo sapiens GN=SCYL2 PE=1 SV=1,1.7222820236813776,0.0,0.0,1.7222820236813776
sp|P21580,Tumor necrosis factor alpha-induced protein 3 OS=Homo sapiens GN=TNFAIP3 PE=1 SV=1,3.0379746835443036,3.9240506329113924,2.0253164556962027,7.974683544303797
sp|Q7Z4W1,L-xylulose reductase OS=Homo sapiens GN=DCXR PE=1 SV=2,0.0,0.0,6.557377049180328,6.557377049180328
sp|Q6UY14,ADAMTS-like protein 4 OS=Homo sapiens GN=ADAMTSL4 PE=1 SV=2,1.48975791433892,0.0,0.0,1.48975791433892
sp|P84085,ADP-ribosylation factor 5 OS=Homo sapiens GN=ARF5 PE=1 SV=2,0.0,0.0,11.11111111111111,11.11111111111111
sp|P50914,60S ribosomal protein L14 OS=Homo sapiens GN=RPL14 PE=1 SV=4,6.046511627906977,8.372093023255815,0.0,14.418604651162791
sp|Q86VP1,Tax1-binding protein 1 OS=Homo sapiens GN=TAX1BP1 PE=1 SV=2,0.0,4.055766793409378,6.970849176172369,11.02661596958175
sp|Q9UHW9,Solute carrier family 12 member 6 OS=Homo sapiens GN=SLC12A6 PE=1 SV=2,0.0,0.0,4.3478260869565215,4.3478260869565215
sp|O15269,Serine palmitoyltransferase 1 OS=Homo sapiens GN=SPTLC1 PE=1 SV=1,0.0,9.513742071881607,2.9598308668076108,12.473572938689218
sp|P61077,Ubiquitin-conjugating enzyme E2 D3 OS=Homo sapiens GN=UBE2D3 PE=1 SV=1,10.204081632653061,14.965986394557824,12.244897959183673,31.97278911564626
sp|Q9Y3C5,RING finger protein 11 OS=Homo sapiens GN=RNF11 PE=1 SV=1,0.0,0.0,8.441558441558442,8.441558441558442
sp|P61073,C-X-C chemokine receptor type 4 OS=Homo sapiens GN=CXCR4 PE=1 SV=1,0.0,4.829545454545454,0.0,4.829545454545454
sp|Q86Y39,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 11 OS=Homo sapiens GN=NDUFA11 PE=1 SV=3,0.0,0.0,10.638297872340425,10.638297872340425
sp|Q9NY97,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2 OS=Homo sapiens GN=B3GNT2 PE=1 SV=2",0.0,0.0,8.312342569269521,8.312342569269521
sp|O14836,Tumor necrosis factor receptor superfamily member 13B OS=Homo sapiens GN=TNFRSF13B PE=1 SV=1,0.0,17.4061433447099,0.0,17.4061433447099
sp|P09012,U1 small nuclear ribonucleoprotein A OS=Homo sapiens GN=SNRPA PE=1 SV=3,0.0,0.0,6.73758865248227,6.73758865248227
sp|Q04656,Copper-transporting ATPase 1 OS=Homo sapiens GN=ATP7A PE=1 SV=3,2.3333333333333335,2.1333333333333333,0.0,4.466666666666667
sp|Q9BQA1,Methylosome protein 50 OS=Homo sapiens GN=WDR77 PE=1 SV=1,5.555555555555555,0.0,0.0,5.555555555555555
sp|Q15399,Toll-like receptor 1 OS=Homo sapiens GN=TLR1 PE=1 SV=3,2.035623409669211,0.0,0.0,2.035623409669211
sp|P26440,"Isovaleryl-CoA dehydrogenase, mitochondrial OS=Homo sapiens GN=IVD PE=1 SV=1",0.0,0.0,3.309692671394799,3.309692671394799
sp|O95477,ATP-binding cassette sub-family A member 1 OS=Homo sapiens GN=ABCA1 PE=1 SV=3,0.7518796992481203,0.0,0.0,0.7518796992481203
sp|P07311,Acylphosphatase-1 OS=Homo sapiens GN=ACYP1 PE=1 SV=2,14.14141414141414,0.0,0.0,14.14141414141414
sp|P13995,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial OS=Homo sapiens GN=MTHFD2 PE=1 SV=2",0.0,0.0,5.142857142857142,5.142857142857142
sp|P52758,Ribonuclease UK114 OS=Homo sapiens GN=HRSP12 PE=1 SV=1,0.0,14.5985401459854,11.678832116788321,26.277372262773724
sp|P13284,Gamma-interferon-inducible lysosomal thiol reductase OS=Homo sapiens GN=IFI30 PE=1 SV=3,0.0,7.199999999999999,19.6,26.8
sp|Q8N183,"Mimitin, mitochondrial OS=Homo sapiens GN=NDUFAF2 PE=1 SV=1",0.0,0.0,8.875739644970414,8.875739644970414
sp|O94875,Sorbin and SH3 domain-containing protein 2 OS=Homo sapiens GN=SORBS2 PE=1 SV=3,1.4545454545454546,0.0,1.3636363636363635,2.8181818181818183
sp|P50443,Sulfate transporter OS=Homo sapiens GN=SLC26A2 PE=1 SV=2,0.0,0.0,2.3004059539918806,2.3004059539918806
sp|Q9NPC4,Lactosylceramide 4-alpha-galactosyltransferase OS=Homo sapiens GN=A4GALT PE=2 SV=1,4.2492917847025495,0.0,8.498583569405099,12.747875354107649
sp|Q15172,Serine/threonine-protein phosphatase 2A 56 kDa regulatory subunit alpha isoform OS=Homo sapiens GN=PPP2R5A PE=1 SV=1,3.4979423868312756,0.0,2.674897119341564,6.172839506172839
sp|Q99538,Legumain OS=Homo sapiens GN=LGMN PE=1 SV=1,0.0,0.0,3.233256351039261,3.233256351039261
sp|Q6UXX5,Inter-alpha-trypsin inhibitor heavy chain H6 OS=Homo sapiens GN=ITIH6 PE=2 SV=1,0.0,0.0,1.2185833968012185,1.2185833968012185
sp|Q9UHE8,Metalloreductase STEAP1 OS=Homo sapiens GN=STEAP1 PE=1 SV=1,0.0,0.0,4.129793510324483,4.129793510324483
sp|O60361,Putative nucleoside diphosphate kinase OS=Homo sapiens GN=NME2P1 PE=5 SV=1,10.948905109489052,0.0,0.0,10.948905109489052
sp|O60568,"Procollagen-lysine,2-oxoglutarate 5-dioxygenase 3 OS=Homo sapiens GN=PLOD3 PE=1 SV=1",0.0,0.0,2.5745257452574526,2.5745257452574526
sp|Q6NW29,RWD domain-containing protein 4 OS=Homo sapiens GN=RWDD4 PE=1 SV=3,8.51063829787234,0.0,0.0,8.51063829787234
sp|Q7Z434,Mitochondrial antiviral-signaling protein OS=Homo sapiens GN=MAVS PE=1 SV=2,0.0,5.7407407407407405,0.0,5.7407407407407405
sp|A2RU67,Uncharacterized protein KIAA1467 OS=Homo sapiens GN=KIAA1467 PE=1 SV=1,0.0,0.0,2.572347266881029,2.572347266881029
sp|Q9HCP0,Casein kinase I isoform gamma-1 OS=Homo sapiens GN=CSNK1G1 PE=1 SV=1,0.0,0.0,4.265402843601896,4.265402843601896
sp|O43464,"Serine protease HTRA2, mitochondrial OS=Homo sapiens GN=HTRA2 PE=1 SV=2",0.0,0.0,3.2751091703056767,3.2751091703056767
sp|Q86XT9,Transmembrane protein 219 OS=Homo sapiens GN=TMEM219 PE=2 SV=1,0.0,0.0,6.666666666666667,6.666666666666667
sp|O43491,Band 4.1-like protein 2 OS=Homo sapiens GN=EPB41L2 PE=1 SV=1,0.0,1.5920398009950247,0.0,1.5920398009950247
sp|P78527,DNA-dependent protein kinase catalytic subunit OS=Homo sapiens GN=PRKDC PE=1 SV=3,0.3633720930232558,0.0,0.0,0.3633720930232558
sp|O43493,Trans-Golgi network integral membrane protein 2 OS=Homo sapiens GN=TGOLN2 PE=1 SV=2,0.0,15.833333333333332,0.0,15.833333333333332
sp|P53801,Pituitary tumor-transforming gene 1 protein-interacting protein OS=Homo sapiens GN=PTTG1IP PE=1 SV=1,0.0,0.0,8.333333333333332,8.333333333333332
sp|Q6WKZ4,Rab11 family-interacting protein 1 OS=Homo sapiens GN=RAB11FIP1 PE=1 SV=2,0.0,1.3250194855806703,1.6367887763055338,2.9618082618862043
sp|P15291,"Beta-1,4-galactosyltransferase 1 OS=Homo sapiens GN=B4GALT1 PE=1 SV=5",0.0,0.0,4.271356783919598,4.271356783919598
sp|O94985,Calsyntenin-1 OS=Homo sapiens GN=CLSTN1 PE=1 SV=1,0.0,1.7329255861365953,1.529051987767584,3.2619775739041796
sp|Q15773,Myeloid leukemia factor 2 OS=Homo sapiens GN=MLF2 PE=1 SV=1,7.661290322580645,0.0,0.0,7.661290322580645
sp|P04066,Tissue alpha-L-fucosidase OS=Homo sapiens GN=FUCA1 PE=1 SV=4,3.2188841201716736,0.0,5.36480686695279,7.510729613733906
sp|P04062,Glucosylceramidase OS=Homo sapiens GN=GBA PE=1 SV=3,0.0,2.798507462686567,9.514925373134329,11.753731343283583
sp|P22102,Trifunctional purine biosynthetic protein adenosine-3 OS=Homo sapiens GN=GART PE=1 SV=1,1.4851485148514851,0.0,0.0,1.4851485148514851
sp|Q9Y2S7,Polymerase delta-interacting protein 2 OS=Homo sapiens GN=POLDIP2 PE=1 SV=1,5.163043478260869,0.0,0.0,5.163043478260869
sp|Q9NYU2,UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens GN=UGGT1 PE=1 SV=3,1.0932475884244373,0.0,0.0,1.0932475884244373
sp|P19438,Tumor necrosis factor receptor superfamily member 1A OS=Homo sapiens GN=TNFRSF1A PE=1 SV=1,0.0,0.0,3.076923076923077,3.076923076923077
sp|Q9Y2K6,Ubiquitin carboxyl-terminal hydrolase 20 OS=Homo sapiens GN=USP20 PE=1 SV=2,1.312910284463895,0.0,0.0,1.312910284463895
sp|Q8IUC8,Polypeptide N-acetylgalactosaminyltransferase 13 OS=Homo sapiens GN=GALNT13 PE=2 SV=2,0.0,0.0,2.5179856115107913,2.5179856115107913
sp|P22695,"Cytochrome b-c1 complex subunit 2, mitochondrial OS=Homo sapiens GN=UQCRC2 PE=1 SV=3",4.194260485651214,3.3112582781456954,6.843267108167771,14.348785871964681
sp|P22692,Insulin-like growth factor-binding protein 4 OS=Homo sapiens GN=IGFBP4 PE=1 SV=2,0.0,6.2015503875969,7.3643410852713185,13.565891472868216
sp|A6NL88,Protein shisa-7 OS=Homo sapiens GN=SHISA7 PE=2 SV=3,0.0,2.41635687732342,0.0,2.41635687732342
sp|Q6ZNA5,Ferric-chelate reductase 1 OS=Homo sapiens GN=FRRS1 PE=2 SV=2,3.209459459459459,2.5337837837837838,1.8581081081081081,7.601351351351352
sp|P08174,Complement decay-accelerating factor OS=Homo sapiens GN=CD55 PE=1 SV=4,0.0,4.199475065616798,3.4120734908136483,7.611548556430446
sp|Q9UII2,"ATPase inhibitor, mitochondrial OS=Homo sapiens GN=ATPIF1 PE=1 SV=1",0.0,15.09433962264151,0.0,15.09433962264151
sp|O75323,Protein NipSnap homolog 2 OS=Homo sapiens GN=GBAS PE=1 SV=1,0.0,0.0,7.3426573426573425,7.3426573426573425
sp|O75326,Semaphorin-7A OS=Homo sapiens GN=SEMA7A PE=1 SV=1,0.0,2.2522522522522523,7.057057057057057,9.30930930930931
sp|P13798,Acylamino-acid-releasing enzyme OS=Homo sapiens GN=APEH PE=1 SV=4,0.0,2.185792349726776,0.0,2.185792349726776
sp|Q9UGM6,"Tryptophan--tRNA ligase, mitochondrial OS=Homo sapiens GN=WARS2 PE=1 SV=1",0.0,0.0,3.888888888888889,3.888888888888889
sp|Q9BWW4,Single-stranded DNA-binding protein 3 OS=Homo sapiens GN=SSBP3 PE=1 SV=1,3.865979381443299,0.0,0.0,3.865979381443299
sp|Q93050,V-type proton ATPase 116 kDa subunit a isoform 1 OS=Homo sapiens GN=ATP6V0A1 PE=1 SV=3,0.0,0.0,4.540023894862605,4.540023894862605
sp|Q92508,Piezo-type mechanosensitive ion channel component 1 OS=Homo sapiens GN=PIEZO1 PE=1 SV=4,0.0,0.0,0.5950019833399445,0.5950019833399445
sp|Q9H9S5,Fukutin-related protein OS=Homo sapiens GN=FKRP PE=1 SV=1,3.4343434343434343,0.0,3.4343434343434343,6.8686868686868685
sp|P04279,Semenogelin-1 OS=Homo sapiens GN=SEMG1 PE=1 SV=2,19.480519480519483,0.0,0.0,19.480519480519483
sp|Q70J99,Protein unc-13 homolog D OS=Homo sapiens GN=UNC13D PE=1 SV=1,1.5596330275229358,0.0,0.0,1.5596330275229358
sp|Q969Z4,Tumor necrosis factor receptor superfamily member 19L OS=Homo sapiens GN=RELT PE=1 SV=1,0.0,0.0,3.953488372093023,3.953488372093023
sp|P47914,60S ribosomal protein L29 OS=Homo sapiens GN=RPL29 PE=1 SV=2,0.0,0.0,12.578616352201259,12.578616352201259
sp|Q9H013,Disintegrin and metalloproteinase domain-containing protein 19 OS=Homo sapiens GN=ADAM19 PE=1 SV=3,0.0,2.1989528795811517,1.6753926701570683,3.87434554973822
sp|P08575,Receptor-type tyrosine-protein phosphatase C OS=Homo sapiens GN=PTPRC PE=1 SV=2,0.0,1.9171779141104295,3.7576687116564416,5.674846625766871
sp|P62837,Ubiquitin-conjugating enzyme E2 D2 OS=Homo sapiens GN=UBE2D2 PE=1 SV=1,0.0,14.285714285714285,25.170068027210885,26.53061224489796
sp|P09958,Furin OS=Homo sapiens GN=FURIN PE=1 SV=2,0.0,2.0151133501259446,0.0,2.0151133501259446
sp|Q9UIQ6,Leucyl-cystinyl aminopeptidase OS=Homo sapiens GN=LNPEP PE=1 SV=3,5.365853658536586,1.3658536585365855,7.7073170731707314,14.439024390243901
sp|Q92616,Translational activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6,0.5615874204417821,0.0,0.0,0.5615874204417821
sp|Q969H8,UPF0556 protein C19orf10 OS=Homo sapiens GN=C19orf10 PE=1 SV=1,0.0,0.0,11.560693641618498,11.560693641618498
sp|Q96QD8,Sodium-coupled neutral amino acid transporter 2 OS=Homo sapiens GN=SLC38A2 PE=1 SV=2,2.5691699604743086,5.928853754940711,8.102766798418973,15.019762845849801
sp|P01236,Prolactin OS=Homo sapiens GN=PRL PE=1 SV=1,0.0,6.167400881057269,7.048458149779736,13.215859030837004
sp|Q5BKT4,"Dol-P-Glc:Glc(2)Man(9)GlcNAc(2)-PP-Dol alpha-1,2-glucosyltransferase OS=Homo sapiens GN=ALG10 PE=1 SV=1",3.382663847780127,0.0,0.0,3.382663847780127
sp|Q06481,Amyloid-like protein 2 OS=Homo sapiens GN=APLP2 PE=1 SV=2,1.834862385321101,4.062909567496723,5.5045871559633035,11.402359108781127
sp|Q8TCT0,Ceramide kinase OS=Homo sapiens GN=CERK PE=1 SV=1,2.97951582867784,0.0,0.0,2.97951582867784
sp|P11142,Heat shock cognate 71 kDa protein OS=Homo sapiens GN=HSPA8 PE=1 SV=1,2.941176470588235,19.659442724458202,13.777089783281735,32.972136222910216
sp|P46092,C-C chemokine receptor type 10 OS=Homo sapiens GN=CCR10 PE=1 SV=3,0.0,3.314917127071823,0.0,3.314917127071823
sp|Q8TCT8,Signal peptide peptidase-like 2A OS=Homo sapiens GN=SPPL2A PE=1 SV=2,0.0,0.0,2.8846153846153846,2.8846153846153846
sp|P04899,Guanine nucleotide-binding protein G(i) subunit alpha-2 OS=Homo sapiens GN=GNAI2 PE=1 SV=3,6.197183098591549,0.0,0.0,6.197183098591549
sp|Q9H583,HEAT repeat-containing protein 1 OS=Homo sapiens GN=HEATR1 PE=1 SV=3,0.7462686567164178,0.0,0.0,0.7462686567164178
sp|Q99880,Histone H2B type 1-L OS=Homo sapiens GN=HIST1H2BL PE=1 SV=3,12.698412698412698,0.0,0.0,12.698412698412698
sp|Q99733,Nucleosome assembly protein 1-like 4 OS=Homo sapiens GN=NAP1L4 PE=1 SV=1,5.066666666666666,0.0,0.0,5.066666666666666
sp|Q99732,Lipopolysaccharide-induced tumor necrosis factor-alpha factor OS=Homo sapiens GN=LITAF PE=1 SV=2,0.0,14.285714285714285,13.664596273291925,22.36024844720497
sp|P05091,"Aldehyde dehydrogenase, mitochondrial OS=Homo sapiens GN=ALDH2 PE=1 SV=2",0.0,3.481624758220503,0.0,3.481624758220503
sp|Q13651,Interleukin-10 receptor subunit alpha OS=Homo sapiens GN=IL10RA PE=1 SV=2,4.325259515570934,0.0,3.633217993079585,4.325259515570934
sp|Q9UL01,Dermatan-sulfate epimerase OS=Homo sapiens GN=DSE PE=1 SV=1,0.0,1.4613778705636742,1.6701461377870561,3.1315240083507305
sp|P60660,Myosin light polypeptide 6 OS=Homo sapiens GN=MYL6 PE=1 SV=2,15.2317880794702,0.0,0.0,15.2317880794702
sp|P13498,Cytochrome b-245 light chain OS=Homo sapiens GN=CYBA PE=1 SV=3,0.0,15.897435897435896,0.0,15.897435897435896
sp|Q6SJ93,Protein FAM111B OS=Homo sapiens GN=FAM111B PE=2 SV=1,2.043596730245232,0.0,0.0,2.043596730245232
sp|Q9Y4D1,Disheveled-associated activator of morphogenesis 1 OS=Homo sapiens GN=DAAM1 PE=1 SV=2,0.0,0.0,1.2059369202226344,1.2059369202226344
sp|O00214,Galectin-8 OS=Homo sapiens GN=LGALS8 PE=1 SV=4,0.0,0.0,8.832807570977918,8.832807570977918
sp|Q9HCM7,Fibrosin-1-like protein OS=Homo sapiens GN=FBRSL1 PE=1 SV=4,1.5311004784688995,0.0,0.0,1.5311004784688995
sp|P33908,"Mannosyl-oligosaccharide 1,2-alpha-mannosidase IA OS=Homo sapiens GN=MAN1A1 PE=1 SV=3",0.0,5.206738131699847,2.4502297090352223,7.656967840735068
sp|Q9Y3L5,Ras-related protein Rap-2c OS=Homo sapiens GN=RAP2C PE=1 SV=1,10.382513661202186,0.0,0.0,10.382513661202186
sp|Q5W0Z9,Probable palmitoyltransferase ZDHHC20 OS=Homo sapiens GN=ZDHHC20 PE=1 SV=1,0.0,0.0,7.9452054794520555,7.9452054794520555
sp|Q96EU7,C1GALT1-specific chaperone 1 OS=Homo sapiens GN=C1GALT1C1 PE=1 SV=1,4.088050314465408,0.0,0.0,4.088050314465408
sp|O94910,Latrophilin-1 OS=Homo sapiens GN=LPHN1 PE=1 SV=1,0.0,0.9497964721845319,0.0,0.9497964721845319
sp|Q9Y3L3,SH3 domain-binding protein 1 OS=Homo sapiens GN=SH3BP1 PE=1 SV=3,3.4236804564907275,0.0,0.0,3.4236804564907275
sp|P00558,Phosphoglycerate kinase 1 OS=Homo sapiens GN=PGK1 PE=1 SV=3,4.796163069544365,3.8369304556354913,8.633093525179856,17.26618705035971
sp|Q9Y266,Nuclear migration protein nudC OS=Homo sapiens GN=NUDC PE=1 SV=1,5.438066465256798,0.0,0.0,5.438066465256798
